episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff 
1.898800015449524,-2.0,-0.1706999984383583,719.35,9,4,900000,900000,False,1169,225,31380c6d17ae467aa6a77b77853413b8,2026-04-15_21-06-22,1776301582,11.578880786895752,2723.393519639969,12352,DESKTOP-3QV8DJO,10.90.74.53,2723.393519639969,0,225,1ae3c_00000,"[0.18520000576972961, 0.0, 0.0, 0.0, -2.0, -2.0, -2.0, 1.898800015449524, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.323199987411499, -2.0, 1.6776000261306763, 0.0, 0.0, 1.6039999723434448, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 1.3844000101089478, 0.0, 0.24040000140666962, -2.0, 0.0, 0.0, 0.0, 1.6407999992370605, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 1.8035999536514282, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.5491999983787537, -2.0, 0.2160000056028366, 1.8040000200271606, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.357200026512146, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272000312805176, 0.0, 0.12479999661445618, 1.3420000076293945, -2.0, 0.0, 0.0, 1.6964000463485718, 0.0, 0.0, 1.8276000022888184, -2.0, 0.0, -2.0, -2.0, -2.0, -2.0, 1.8068000078201294, 0.0, 0.0, 1.6815999746322632, 0.8331999778747559, 1.6604000329971313, 1.5456000566482544, -2.0]","[908, 1000, 1000, 1000, 634, 299, 762, 51, 1000, 1000, 77, 1000, 1000, 1000, 821, 1000, 839, 276, 161, 1000, 1000, 198, 202, 1000, 1000, 1000, 1000, 1000, 252, 1000, 1000, 308, 1000, 880, 146, 1000, 1000, 1000, 180, 891, 1000, 1000, 511, 1000, 1000, 1000, 98, 589, 415, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 236, 726, 813, 892, 98, 1000, 194, 1000, 1000, 1000, 1000, 1000, 1000, 322, 1000, 1000, 1000, 1000, 1000, 137, 1000, 938, 329, 93, 1000, 1000, 152, 1000, 1000, 86, 293, 1000, 570, 155, 653, 396, 97, 1000, 1000, 159, 584, 170, 227, 117]",8955.555,446.65,2695.427,1483.995,6.039,900000,900000,900000,48.44117647058823,59.41764705882353,0.0,0.675,5e-05,0.06710572214797139,-0.09171765833161771,0.15053242444992065,0.07486415,0.012282892130315304,3.7379190027713776,0.0
1.8276000022888184,-2.0,-0.1306279993057251,689.94,9,4,904000,904000,False,1178,226,31380c6d17ae467aa6a77b77853413b8,2026-04-15_21-06-34,1776301594,11.515960693359375,2734.9094803333282,12352,DESKTOP-3QV8DJO,10.90.74.53,2734.9094803333282,0,226,1ae3c_00000,"[0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.323199987411499, -2.0, 1.6776000261306763, 0.0, 0.0, 1.6039999723434448, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 1.3844000101089478, 0.0, 0.24040000140666962, -2.0, 0.0, 0.0, 0.0, 1.6407999992370605, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 1.8035999536514282, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.5491999983787537, -2.0, 0.2160000056028366, 1.8040000200271606, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.357200026512146, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272000312805176, 0.0, 0.12479999661445618, 1.3420000076293945, -2.0, 0.0, 0.0, 1.6964000463485718, 0.0, 0.0, 1.8276000022888184, -2.0, 0.0, -2.0, -2.0, -2.0, -2.0, 1.8068000078201294, 0.0, 0.0, 1.6815999746322632, 0.8331999778747559, 1.6604000329971313, 1.5456000566482544, -2.0, 1.5371999740600586, 0.5120000243186951, -2.0, 1.6971999406814575, 1.1200000047683716, -2.0, 0.0, -2.0, 1.2247999906539917]","[1000, 77, 1000, 1000, 1000, 821, 1000, 839, 276, 161, 1000, 1000, 198, 202, 1000, 1000, 1000, 1000, 1000, 252, 1000, 1000, 308, 1000, 880, 146, 1000, 1000, 1000, 180, 891, 1000, 1000, 511, 1000, 1000, 1000, 98, 589, 415, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 236, 726, 813, 892, 98, 1000, 194, 1000, 1000, 1000, 1000, 1000, 1000, 322, 1000, 1000, 1000, 1000, 1000, 137, 1000, 938, 329, 93, 1000, 1000, 152, 1000, 1000, 86, 293, 1000, 570, 155, 653, 396, 97, 1000, 1000, 159, 584, 170, 227, 117, 232, 744, 43, 152, 440, 484, 1000, 230, 388]",8926.399,448.109,2689.378,1487.333,6.029,904000,904000,904000,50.66875,59.65625,0.0,0.675,5e-05,0.08563206228427589,-0.09261600649915636,0.16909369640052319,0.07397352,0.013562028994783759,3.73318350315094,0.0
1.8276000022888184,-2.0,-0.1132199990749359,674.5,6,4,908000,908000,False,1184,227,31380c6d17ae467aa6a77b77853413b8,2026-04-15_21-06-46,1776301606,12.007566452026367,2746.9170467853546,12352,DESKTOP-3QV8DJO,10.90.74.53,2746.9170467853546,0,227,1ae3c_00000,"[0.0, 0.323199987411499, -2.0, 1.6776000261306763, 0.0, 0.0, 1.6039999723434448, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 1.3844000101089478, 0.0, 0.24040000140666962, -2.0, 0.0, 0.0, 0.0, 1.6407999992370605, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 1.8035999536514282, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.5491999983787537, -2.0, 0.2160000056028366, 1.8040000200271606, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.357200026512146, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272000312805176, 0.0, 0.12479999661445618, 1.3420000076293945, -2.0, 0.0, 0.0, 1.6964000463485718, 0.0, 0.0, 1.8276000022888184, -2.0, 0.0, -2.0, -2.0, -2.0, -2.0, 1.8068000078201294, 0.0, 0.0, 1.6815999746322632, 0.8331999778747559, 1.6604000329971313, 1.5456000566482544, -2.0, 1.5371999740600586, 0.5120000243186951, -2.0, 1.6971999406814575, 1.1200000047683716, -2.0, 0.0, -2.0, 1.2247999906539917, 0.0, -2.0, -2.0, 1.7408000230789185, 0.0, 0.0]","[1000, 839, 276, 161, 1000, 1000, 198, 202, 1000, 1000, 1000, 1000, 1000, 252, 1000, 1000, 308, 1000, 880, 146, 1000, 1000, 1000, 180, 891, 1000, 1000, 511, 1000, 1000, 1000, 98, 589, 415, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 236, 726, 813, 892, 98, 1000, 194, 1000, 1000, 1000, 1000, 1000, 1000, 322, 1000, 1000, 1000, 1000, 1000, 137, 1000, 938, 329, 93, 1000, 1000, 152, 1000, 1000, 86, 293, 1000, 570, 155, 653, 396, 97, 1000, 1000, 159, 584, 170, 227, 117, 232, 744, 43, 152, 440, 484, 1000, 230, 388, 1000, 178, 46, 130, 1000, 1000]",8981.726,445.349,2688.374,1487.888,6.049,908000,908000,908000,52.94117647058823,59.07058823529412,0.0,0.675,5e-05,0.017299854662269354,-0.07313591870479286,0.0843566763214767,0.067560785,0.00900607742369175,3.8144028186798096,0.0
1.9248000383377075,-2.0,-0.08441999852657318,677.34,6,4,912000,912000,False,1190,228,31380c6d17ae467aa6a77b77853413b8,2026-04-15_21-06-57,1776301617,11.611594915390015,2758.5286417007446,12352,DESKTOP-3QV8DJO,10.90.74.53,2758.5286417007446,0,228,1ae3c_00000,"[1.6039999723434448, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 1.3844000101089478, 0.0, 0.24040000140666962, -2.0, 0.0, 0.0, 0.0, 1.6407999992370605, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 1.8035999536514282, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.5491999983787537, -2.0, 0.2160000056028366, 1.8040000200271606, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.357200026512146, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272000312805176, 0.0, 0.12479999661445618, 1.3420000076293945, -2.0, 0.0, 0.0, 1.6964000463485718, 0.0, 0.0, 1.8276000022888184, -2.0, 0.0, -2.0, -2.0, -2.0, -2.0, 1.8068000078201294, 0.0, 0.0, 1.6815999746322632, 0.8331999778747559, 1.6604000329971313, 1.5456000566482544, -2.0, 1.5371999740600586, 0.5120000243186951, -2.0, 1.6971999406814575, 1.1200000047683716, -2.0, 0.0, -2.0, 1.2247999906539917, 0.0, -2.0, -2.0, 1.7408000230789185, 0.0, 0.0, 0.05640000104904175, 0.8996000289916992, 0.0, 0.0, 0.0, 1.9248000383377075]","[198, 202, 1000, 1000, 1000, 1000, 1000, 252, 1000, 1000, 308, 1000, 880, 146, 1000, 1000, 1000, 180, 891, 1000, 1000, 511, 1000, 1000, 1000, 98, 589, 415, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 236, 726, 813, 892, 98, 1000, 194, 1000, 1000, 1000, 1000, 1000, 1000, 322, 1000, 1000, 1000, 1000, 1000, 137, 1000, 938, 329, 93, 1000, 1000, 152, 1000, 1000, 86, 293, 1000, 570, 155, 653, 396, 97, 1000, 1000, 159, 584, 170, 227, 117, 232, 744, 43, 152, 440, 484, 1000, 230, 388, 1000, 178, 46, 130, 1000, 1000, 972, 550, 1000, 1000, 1000, 38]",8984.54,445.209,2687.343,1488.459,5.945,912000,912000,912000,52.0625,59.01875,0.0,0.675,5e-05,-0.026723382528871298,-0.0662859920412302,0.032644928083755076,-0.023560181,0.01024841028265655,3.87979456782341,0.0
1.9248000383377075,-2.0,-0.08306399881839752,683.78,4,4,916000,916000,False,1194,229,31380c6d17ae467aa6a77b77853413b8,2026-04-15_21-07-09,1776301629,11.728935480117798,2770.2575771808624,12352,DESKTOP-3QV8DJO,10.90.74.53,2770.2575771808624,0,229,1ae3c_00000,"[0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 1.3844000101089478, 0.0, 0.24040000140666962, -2.0, 0.0, 0.0, 0.0, 1.6407999992370605, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 1.8035999536514282, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.5491999983787537, -2.0, 0.2160000056028366, 1.8040000200271606, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.357200026512146, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272000312805176, 0.0, 0.12479999661445618, 1.3420000076293945, -2.0, 0.0, 0.0, 1.6964000463485718, 0.0, 0.0, 1.8276000022888184, -2.0, 0.0, -2.0, -2.0, -2.0, -2.0, 1.8068000078201294, 0.0, 0.0, 1.6815999746322632, 0.8331999778747559, 1.6604000329971313, 1.5456000566482544, -2.0, 1.5371999740600586, 0.5120000243186951, -2.0, 1.6971999406814575, 1.1200000047683716, -2.0, 0.0, -2.0, 1.2247999906539917, 0.0, -2.0, -2.0, 1.7408000230789185, 0.0, 0.0, 0.05640000104904175, 0.8996000289916992, 0.0, 0.0, 0.0, 1.9248000383377075, 0.0, 0.0, -2.0, 1.7395999431610107]","[1000, 1000, 1000, 252, 1000, 1000, 308, 1000, 880, 146, 1000, 1000, 1000, 180, 891, 1000, 1000, 511, 1000, 1000, 1000, 98, 589, 415, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 236, 726, 813, 892, 98, 1000, 194, 1000, 1000, 1000, 1000, 1000, 1000, 322, 1000, 1000, 1000, 1000, 1000, 137, 1000, 938, 329, 93, 1000, 1000, 152, 1000, 1000, 86, 293, 1000, 570, 155, 653, 396, 97, 1000, 1000, 159, 584, 170, 227, 117, 232, 744, 43, 152, 440, 484, 1000, 230, 388, 1000, 178, 46, 130, 1000, 1000, 972, 550, 1000, 1000, 1000, 38, 1000, 1000, 914, 130]",8948.647,446.995,2699.538,1481.735,6.067,916000,916000,916000,49.69411764705882,58.964705882352945,0.0,0.675,5e-05,-0.005265734915155917,-0.045913917711004615,0.03740446758456528,0.043873027,0.00480551429791376,3.7829081416130066,0.0
1.9248000383377075,-2.0,-0.1217999990284443,660.48,11,4,920000,920000,False,1205,230,31380c6d17ae467aa6a77b77853413b8,2026-04-15_21-07-21,1776301641,11.624013662338257,2781.8815908432007,12352,DESKTOP-3QV8DJO,10.90.74.53,2781.8815908432007,0,230,1ae3c_00000,"[0.0, 0.0, 1.6407999992370605, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 1.8035999536514282, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.5491999983787537, -2.0, 0.2160000056028366, 1.8040000200271606, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.357200026512146, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272000312805176, 0.0, 0.12479999661445618, 1.3420000076293945, -2.0, 0.0, 0.0, 1.6964000463485718, 0.0, 0.0, 1.8276000022888184, -2.0, 0.0, -2.0, -2.0, -2.0, -2.0, 1.8068000078201294, 0.0, 0.0, 1.6815999746322632, 0.8331999778747559, 1.6604000329971313, 1.5456000566482544, -2.0, 1.5371999740600586, 0.5120000243186951, -2.0, 1.6971999406814575, 1.1200000047683716, -2.0, 0.0, -2.0, 1.2247999906539917, 0.0, -2.0, -2.0, 1.7408000230789185, 0.0, 0.0, 0.05640000104904175, 0.8996000289916992, 0.0, 0.0, 0.0, 1.9248000383377075, 0.0, 0.0, -2.0, 1.7395999431610107, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, -2.0, 1.9035999774932861, -2.0, 0.13199999928474426, 1.7156000137329102]","[1000, 1000, 180, 891, 1000, 1000, 511, 1000, 1000, 1000, 98, 589, 415, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 236, 726, 813, 892, 98, 1000, 194, 1000, 1000, 1000, 1000, 1000, 1000, 322, 1000, 1000, 1000, 1000, 1000, 137, 1000, 938, 329, 93, 1000, 1000, 152, 1000, 1000, 86, 293, 1000, 570, 155, 653, 396, 97, 1000, 1000, 159, 584, 170, 227, 117, 232, 744, 43, 152, 440, 484, 1000, 230, 388, 1000, 178, 46, 130, 1000, 1000, 972, 550, 1000, 1000, 1000, 38, 1000, 1000, 914, 130, 1000, 454, 1000, 254, 1000, 780, 488, 48, 156, 934, 142]",8954.305,446.713,2699.961,1481.503,6.107,920000,920000,920000,50.474999999999994,59.04375,0.0,0.3375,5e-05,0.16902254801243544,-0.10018517170101404,0.2632922977209091,0.04433643,0.017527167918160558,3.779065251350403,0.0
1.9248000383377075,-2.0,-0.10337199941277504,649.79,4,4,924000,924000,False,1209,231,31380c6d17ae467aa6a77b77853413b8,2026-04-15_21-07-32,1776301652,11.563145875930786,2793.4447367191315,12352,DESKTOP-3QV8DJO,10.90.74.53,2793.4447367191315,0,231,1ae3c_00000,"[0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 1.8035999536514282, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.5491999983787537, -2.0, 0.2160000056028366, 1.8040000200271606, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.357200026512146, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272000312805176, 0.0, 0.12479999661445618, 1.3420000076293945, -2.0, 0.0, 0.0, 1.6964000463485718, 0.0, 0.0, 1.8276000022888184, -2.0, 0.0, -2.0, -2.0, -2.0, -2.0, 1.8068000078201294, 0.0, 0.0, 1.6815999746322632, 0.8331999778747559, 1.6604000329971313, 1.5456000566482544, -2.0, 1.5371999740600586, 0.5120000243186951, -2.0, 1.6971999406814575, 1.1200000047683716, -2.0, 0.0, -2.0, 1.2247999906539917, 0.0, -2.0, -2.0, 1.7408000230789185, 0.0, 0.0, 0.05640000104904175, 0.8996000289916992, 0.0, 0.0, 0.0, 1.9248000383377075, 0.0, 0.0, -2.0, 1.7395999431610107, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, -2.0, 1.9035999774932861, -2.0, 0.13199999928474426, 1.7156000137329102, 0.8615999817848206, -2.0, 0.8051999807357788, 1.8167999982833862]","[1000, 1000, 511, 1000, 1000, 1000, 98, 589, 415, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 236, 726, 813, 892, 98, 1000, 194, 1000, 1000, 1000, 1000, 1000, 1000, 322, 1000, 1000, 1000, 1000, 1000, 137, 1000, 938, 329, 93, 1000, 1000, 152, 1000, 1000, 86, 293, 1000, 570, 155, 653, 396, 97, 1000, 1000, 159, 584, 170, 227, 117, 232, 744, 43, 152, 440, 484, 1000, 230, 388, 1000, 178, 46, 130, 1000, 1000, 972, 550, 1000, 1000, 1000, 38, 1000, 1000, 914, 130, 1000, 454, 1000, 254, 1000, 780, 488, 48, 156, 934, 142, 569, 743, 598, 92]",8943.786,447.238,2697.096,1483.076,6.137,924000,924000,924000,51.6875,59.256249999999994,0.0,0.3375,5e-05,0.013757532113231719,-0.08157505840063095,0.08998234570026398,0.13662298,0.01585256843827665,3.78967148065567,0.0
1.9248000383377075,-2.0,-0.06765599861741066,645.22,9,4,928000,928000,False,1218,232,31380c6d17ae467aa6a77b77853413b8,2026-04-15_21-07-44,1776301664,11.793581485748291,2805.2383182048798,12352,DESKTOP-3QV8DJO,10.90.74.53,2805.2383182048798,0,232,1ae3c_00000,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.5491999983787537, -2.0, 0.2160000056028366, 1.8040000200271606, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.357200026512146, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272000312805176, 0.0, 0.12479999661445618, 1.3420000076293945, -2.0, 0.0, 0.0, 1.6964000463485718, 0.0, 0.0, 1.8276000022888184, -2.0, 0.0, -2.0, -2.0, -2.0, -2.0, 1.8068000078201294, 0.0, 0.0, 1.6815999746322632, 0.8331999778747559, 1.6604000329971313, 1.5456000566482544, -2.0, 1.5371999740600586, 0.5120000243186951, -2.0, 1.6971999406814575, 1.1200000047683716, -2.0, 0.0, -2.0, 1.2247999906539917, 0.0, -2.0, -2.0, 1.7408000230789185, 0.0, 0.0, 0.05640000104904175, 0.8996000289916992, 0.0, 0.0, 0.0, 1.9248000383377075, 0.0, 0.0, -2.0, 1.7395999431610107, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, -2.0, 1.9035999774932861, -2.0, 0.13199999928474426, 1.7156000137329102, 0.8615999817848206, -2.0, 0.8051999807357788, 1.8167999982833862, 0.0, 0.0, -2.0, -2.0, 1.8051999807357788, 0.0, 0.0, 0.0, 1.5700000524520874]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 236, 726, 813, 892, 98, 1000, 194, 1000, 1000, 1000, 1000, 1000, 1000, 322, 1000, 1000, 1000, 1000, 1000, 137, 1000, 938, 329, 93, 1000, 1000, 152, 1000, 1000, 86, 293, 1000, 570, 155, 653, 396, 97, 1000, 1000, 159, 584, 170, 227, 117, 232, 744, 43, 152, 440, 484, 1000, 230, 388, 1000, 178, 46, 130, 1000, 1000, 972, 550, 1000, 1000, 1000, 38, 1000, 1000, 914, 130, 1000, 454, 1000, 254, 1000, 780, 488, 48, 156, 934, 142, 569, 743, 598, 92, 1000, 1000, 120, 723, 98, 1000, 1000, 1000, 215]",8964.541,446.202,2681.077,1491.938,6.106,928000,928000,928000,51.93529411764706,59.00588235294118,0.0,0.3375,5e-05,0.06353793095331639,-0.08971126144751906,0.1475768694654107,0.087760784,0.016806866973638535,3.8442286252975464,0.0
1.9248000383377075,-2.0,-0.05395199805498123,638.37,3,4,932000,932000,False,1221,233,31380c6d17ae467aa6a77b77853413b8,2026-04-15_21-07-56,1776301676,11.74547553062439,2816.983793735504,12352,DESKTOP-3QV8DJO,10.90.74.53,2816.983793735504,0,233,1ae3c_00000,"[0.0, 0.0, 0.0, 0.0, -2.0, 0.5491999983787537, -2.0, 0.2160000056028366, 1.8040000200271606, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.357200026512146, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272000312805176, 0.0, 0.12479999661445618, 1.3420000076293945, -2.0, 0.0, 0.0, 1.6964000463485718, 0.0, 0.0, 1.8276000022888184, -2.0, 0.0, -2.0, -2.0, -2.0, -2.0, 1.8068000078201294, 0.0, 0.0, 1.6815999746322632, 0.8331999778747559, 1.6604000329971313, 1.5456000566482544, -2.0, 1.5371999740600586, 0.5120000243186951, -2.0, 1.6971999406814575, 1.1200000047683716, -2.0, 0.0, -2.0, 1.2247999906539917, 0.0, -2.0, -2.0, 1.7408000230789185, 0.0, 0.0, 0.05640000104904175, 0.8996000289916992, 0.0, 0.0, 0.0, 1.9248000383377075, 0.0, 0.0, -2.0, 1.7395999431610107, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, -2.0, 1.9035999774932861, -2.0, 0.13199999928474426, 1.7156000137329102, 0.8615999817848206, -2.0, 0.8051999807357788, 1.8167999982833862, 0.0, 0.0, -2.0, -2.0, 1.8051999807357788, 0.0, 0.0, 0.0, 1.5700000524520874, 0.0, 0.14159999787807465, 1.2288000583648682]","[1000, 1000, 1000, 1000, 236, 726, 813, 892, 98, 1000, 194, 1000, 1000, 1000, 1000, 1000, 1000, 322, 1000, 1000, 1000, 1000, 1000, 137, 1000, 938, 329, 93, 1000, 1000, 152, 1000, 1000, 86, 293, 1000, 570, 155, 653, 396, 97, 1000, 1000, 159, 584, 170, 227, 117, 232, 744, 43, 152, 440, 484, 1000, 230, 388, 1000, 178, 46, 130, 1000, 1000, 972, 550, 1000, 1000, 1000, 38, 1000, 1000, 914, 130, 1000, 454, 1000, 254, 1000, 780, 488, 48, 156, 934, 142, 569, 743, 598, 92, 1000, 1000, 120, 723, 98, 1000, 1000, 1000, 215, 1000, 929, 386]",8975.538,445.656,2682.841,1490.957,6.104,932000,932000,932000,49.65882352941176,59.1,0.0,0.3375,5e-05,-0.06248829164542258,-0.0888539981096983,0.020091195474378765,-0.053522013,0.01859113574028015,3.670226216316223,0.0
1.9248000383377075,-2.0,-0.05944399803876877,642.02,6,4,936000,936000,False,1227,234,31380c6d17ae467aa6a77b77853413b8,2026-04-15_21-08-08,1776301688,11.636089324951172,2828.6198830604553,12352,DESKTOP-3QV8DJO,10.90.74.53,2828.6198830604553,0,234,1ae3c_00000,"[-2.0, 0.2160000056028366, 1.8040000200271606, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.357200026512146, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272000312805176, 0.0, 0.12479999661445618, 1.3420000076293945, -2.0, 0.0, 0.0, 1.6964000463485718, 0.0, 0.0, 1.8276000022888184, -2.0, 0.0, -2.0, -2.0, -2.0, -2.0, 1.8068000078201294, 0.0, 0.0, 1.6815999746322632, 0.8331999778747559, 1.6604000329971313, 1.5456000566482544, -2.0, 1.5371999740600586, 0.5120000243186951, -2.0, 1.6971999406814575, 1.1200000047683716, -2.0, 0.0, -2.0, 1.2247999906539917, 0.0, -2.0, -2.0, 1.7408000230789185, 0.0, 0.0, 0.05640000104904175, 0.8996000289916992, 0.0, 0.0, 0.0, 1.9248000383377075, 0.0, 0.0, -2.0, 1.7395999431610107, 0.0, -2.0, 0.0, -2.0, 0.0, -2.0, -2.0, 1.9035999774932861, -2.0, 0.13199999928474426, 1.7156000137329102, 0.8615999817848206, -2.0, 0.8051999807357788, 1.8167999982833862, 0.0, 0.0, -2.0, -2.0, 1.8051999807357788, 0.0, 0.0, 0.0, 1.5700000524520874, 0.0, 0.14159999787807465, 1.2288000583648682, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0]","[813, 892, 98, 1000, 194, 1000, 1000, 1000, 1000, 1000, 1000, 322, 1000, 1000, 1000, 1000, 1000, 137, 1000, 938, 329, 93, 1000, 1000, 152, 1000, 1000, 86, 293, 1000, 570, 155, 653, 396, 97, 1000, 1000, 159, 584, 170, 227, 117, 232, 744, 43, 152, 440, 484, 1000, 230, 388, 1000, 178, 46, 130, 1000, 1000, 972, 550, 1000, 1000, 1000, 38, 1000, 1000, 914, 130, 1000, 454, 1000, 254, 1000, 780, 488, 48, 156, 934, 142, 569, 743, 598, 92, 1000, 1000, 120, 723, 98, 1000, 1000, 1000, 215, 1000, 929, 386, 1000, 1000, 327, 1000, 1000, 1000]",8944.205,447.217,2692.661,1485.519,6.18,936000,936000,936000,49.875,59.09375,0.0,0.3375,5e-05,-0.021654282929375768,-0.06478938786312938,0.0388911091722548,0.20756584,0.01257480273488909,3.5487206280231476,0.0
